Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Anuales,Yuca,Nordeste,2016,Yolombó,145.00,137.00,1918.00
Anuales,Yuca,Nordeste,2016,Yalí,25.00,23.00,276.00
Anuales,Yuca,Nordeste,2016,Segovia,150.00,148.00,2960.00
Anuales,Yuca,Nordeste,2016,San Roque,92.00,90.00,1800.00
Anuales,Yuca,Nordeste,2016,Remedios,714.00,678.00,2712.00
Anuales,Yuca,Nordeste,2016,Cisneros,38.00,35.00,280.00
Anuales,Yuca,Nordeste,2016,Anorí,120.00,120.00,960.00
Anuales,Yuca,Nordeste,2016,Amalfi,100.00,95.00,1140.00
Anuales,Yuca,Valle de Aburra,2016,Medellín,15.00,14.00,280.00
Anuales,Yuca,Valle de Aburra,2016,La Estrella,3.50,3.50,35.00
Anuales,Yuca,Magdalena Medio,2016,Yondó,920.00,874.00,6992.00
Anuales,Yuca,Magdalena Medio,2016,Puerto Triunfo,20.00,20.00,280.00
Anuales,Yuca,Magdalena Medio,2016,Puerto Nare,57.00,49.00,392.00
Anuales,Yuca,Magdalena Medio,2016,Puerto Berrío,10.00,10.00,160.00
Anuales,Yuca,Magdalena Medio,2016,Maceo,90.00,90.00,1350.00
Anuales,Yuca,Magdalena Medio,2016,Caracolí,28.00,28.00,504.00
Anuales,Yuca Industrial,Bajo Cauca,2016,Tarazá,8.00,7.00,105.00
Transitorios,Zanahoria,Oriente,2016,El Carmen De Viboral,100.00,90.00,4500.00
Transitorios,Zanahoria,Oriente,2016,El Santuario,1120.00,1120.00,44800.00
Transitorios,Zanahoria,Oriente,2016,Marinilla,205.00,205.00,6150.00
Transitorios,Zanahoria,Valle de Aburra,2016,Medellín,10.00,7.80,93.60
Transitorios,Zanahoria,Norte,2016,San Pedro De Los Milagros,234.00,234.00,14172.00
Transitorios,Zanahoria,Oriente,2016,Sonsón,105.00,103.00,4218.00
Transitorios,Zanahoria,Suroeste,2016,Urrao,104.00,104.00,3640.00
Permanentes,Zapote,Norte,2016,Valdivia,24.20,24.20,169.40
Permanentes,Zapote,Occidente,2016,Sopetrán,31.00,31.00,418.50
Permanentes,Zapote,Magdalena Medio,2016,Caracolí,2.00,2.00,10.00
Transitorios,Acelga,Oriente,2017,Marinilla,24.00,24.00,664.50
Permanentes,Agraz - Mortiño,Norte,2017,Don Matías,0.00,0.00,0.00
Permanentes,Agraz - Mortiño,Norte,2017,Entrerríos,1.50,0.00,0.00
Permanentes,Agraz - Mortiño,Norte,2017,Santa Rosa De Osos,3.40,3.40,5.10
Permanentes,Agraz - Mortiño,Oriente,2017,El Carmen De Viboral,2.50,1.50,7.50
Permanentes,Agraz - Mortiño,Norte,2017,San Andrés De Cuerquia,2.00,0.00,0.00
Permanentes,Aguacate,Norte,2017,Valdivia,65.40,52.00,260.00
Permanentes,Aguacate,Norte,2017,Briceño,50.00,0.00,0.00
Permanentes,Aguacate,Norte,2017,Ituango,38.00,18.00,144.00
Permanentes,Aguacate,Occidente,2017,Abriaquí,16.00,0.00,0.00
Permanentes,Aguacate,Occidente,2017,Frontino,13.80,8.80,52.80
Permanentes,Aguacate,Occidente,2017,Liborina,120.00,0.00,0.00
Permanentes,Aguacate,Occidente,2017,Olaya,37.00,31.00,89.90
Permanentes,Aguacate,Occidente,2017,Peque,29.00,25.00,37.50
Permanentes,Aguacate,Occidente,2017,Sabanalarga,80.80,3.60,10.80
Permanentes,Aguacate,Occidente,2017,Uramita,70.00,40.00,200.00
Permanentes,Aguacate,Oriente,2017,Argelia,52.00,17.00,170.00
Permanentes,Aguacate,Oriente,2017,El Carmen De Viboral,42.00,41.00,820.00
Permanentes,Aguacate,Oriente,2017,Nariño,15.00,14.00,99.40
Permanentes,Aguacate,Oriente,2017,Sonsón,1550.00,1350.00,20250.00
Permanentes,Aguacate,Oriente,2017,San Carlos,16.00,16.00,48.00
Permanentes,Aguacate,Oriente,2017,Guatapé,1.50,1.50,9.75
Permanentes,Aguacate,Suroeste,2017,Montebello,93.00,35.00,245.00
Permanentes,Aguacate,Suroeste,2017,Santa Bárbara,710.00,685.00,4110.00
Permanentes,Aguacate,Suroeste,2017,Támesis,70.30,60.30,482.40
Permanentes,Aguacate,Suroeste,2017,Tarso,33.40,31.40,188.40
Permanentes,Aguacate,Suroeste,2017,Titiribí,3.50,3.50,19.25
Permanentes,Aguacate,Suroeste,2017,Urrao,10.00,10.00,330.00
Permanentes,Aguacate,Urabá,2017,Apartadó,110.00,100.00,1500.00
Permanentes,Aguacate,Urabá,2017,Carepa,20.00,0.00,0.00
Permanentes,Aguacate,Urabá,2017,Necoclí,113.00,99.00,1980.00
Permanentes,Aguacate,Urabá,2017,Turbo,329.00,140.00,1400.00
Permanentes,Aguacate,Urabá,2017,Vigía Del Fuerte,29.50,25.00,200.00
Permanentes,Aguacate,Valle de Aburra,2017,Girardota,8.50,7.00,38.50
Permanentes,Aguacate,Valle de Aburra,2017,La Estrella,6.50,5.00,35.00
Permanentes,Aguacate,Valle de Aburra,2017,Medellín,33.00,33.00,198.00
Permanentes,Aguacate,Occidente,2017,Anzá,15.80,2.00,14.60
Permanentes,Aguacate,Suroeste,2017,Jardín,96.00,78.00,936.00
Permanentes,Aguacate,Norte,2017,San Andrés De Cuerquia,10.00,7.00,21.00
Permanentes,Aguacate Hass,Norte,2017,Angostura,43.00,14.00,168.00
Permanentes,Aguacate Hass,Norte,2017,Belmira,13.00,8.00,96.00
Permanentes,Aguacate Hass,Norte,2017,Don Matías,6.00,5.00,25.00
Permanentes,Aguacate Hass,Norte,2017,Entrerríos,20.00,8.00,80.00
Permanentes,Aguacate Hass,Norte,2017,Santa Rosa De Osos,24.50,6.50,117.00
Permanentes,Aguacate Hass,Norte,2017,Yarumal,20.30,15.00,78.00
Permanentes,Aguacate Hass,Occidente,2017,Abriaquí,31.50,3.00,15.00
Permanentes,Aguacate Hass,Occidente,2017,Armenia,7.00,6.00,18.00
Permanentes,Aguacate Hass,Occidente,2017,Buriticá,14.00,0.00,0.00
Permanentes,Aguacate Hass,Occidente,2017,Caicedo,72.00,25.00,187.50
Permanentes,Aguacate Hass,Occidente,2017,Giraldo,21.00,5.00,20.00
Permanentes,Aguacate Hass,Occidente,2017,Heliconia,19.00,16.00,48.00
Permanentes,Aguacate Hass,Occidente,2017,Liborina,62.00,30.00,90.00
Permanentes,Aguacate Hass,Occidente,2017,Sabanalarga,6.20,1.00,12.00
Permanentes,Aguacate Hass,Occidente,2017,San Jerónimo,7.00,0.00,0.00
Permanentes,Aguacate Hass,Occidente,2017,Santa Fe De Antioquia,34.10,3.00,10.50
Permanentes,Aguacate Hass,Occidente,2017,Sopetrán,36.00,10.00,75.00
Permanentes,Aguacate Hass,Oriente,2017,Abejorral,506.00,446.00,8474.00
Permanentes,Aguacate Hass,Oriente,2017,Concepción,5.00,5.00,15.00
Permanentes,Aguacate Hass,Oriente,2017,El Carmen De Viboral,80.00,47.00,940.00
Permanentes,Aguacate Hass,Oriente,2017,El Peñol,619.00,456.00,5472.00
Permanentes,Aguacate Hass,Oriente,2017,El Retiro,577.00,373.00,7460.00
Permanentes,Aguacate Hass,Oriente,2017,El Santuario,217.00,187.00,1122.00
Permanentes,Aguacate Hass,Oriente,2017,Granada,122.00,27.00,202.50
Permanentes,Aguacate Hass,Oriente,2017,Guarne,372.00,291.00,2619.00
Permanentes,Aguacate Hass,Oriente,2017,Guatapé,19.00,19.00,123.50
Permanentes,Aguacate Hass,Oriente,2017,La Ceja,382.00,362.00,2896.00
Permanentes,Aguacate Hass,Oriente,2017,La Unión,34.50,30.50,244.00
Permanentes,Aguacate Hass,Oriente,2017,Marinilla,297.00,214.50,1501.50
Permanentes,Aguacate Hass,Oriente,2017,Rionegro,195.00,160.00,1600.00
Permanentes,Aguacate Hass,Oriente,2017,San Vicente,600.00,225.00,2362.50
Permanentes,Aguacate Hass,Suroeste,2017,Amagá,129.00,129.00,1290.00
Permanentes,Aguacate Hass,Suroeste,2017,Angelópolis,28.00,28.00,140.00
Permanentes,Aguacate Hass,Suroeste,2017,Betania,12.50,0.00,0.00
Permanentes,Aguacate Hass,Suroeste,2017,Betulia,84.00,54.00,540.00
Permanentes,Aguacate Hass,Suroeste,2017,Caramanta,10.00,5.00,50.00
Permanentes,Aguacate Hass,Suroeste,2017,Concordia,15.00,8.00,120.00
Permanentes,Aguacate Hass,Suroeste,2017,Fredonia,50.00,49.00,294.00
Permanentes,Aguacate Hass,Suroeste,2017,Jericó,326.00,90.00,900.00
Permanentes,Aguacate Hass,Suroeste,2017,Salgar,129.90,87.00,1044.00
Permanentes,Aguacate Hass,Suroeste,2017,Urrao,2480.00,1606.00,57816.00
Permanentes,Aguacate Hass,Suroeste,2017,Venecia,17.00,17.00,76.50
Permanentes,Aguacate Hass,Valle de Aburra,2017,Barbosa,8.20,5.00,10.50
Permanentes,Aguacate Hass,Valle de Aburra,2017,Caldas,12.00,11.50,46.00
Permanentes,Aguacate Hass,Occidente,2017,Anzá,14.00,0.00,0.00
Permanentes,Aguacate Hass,Occidente,2017,Cañasgordas,29.00,0.00,0.00
Permanentes,Aguacate Hass,Norte,2017,San Pedro De Los Milagros,104.50,62.50,625.00
Permanentes,Aguacate Lorena,Norte,2017,Valdivia,32.00,25.00,112.50
Permanentes,Aguacate Lorena,Magdalena Medio,2017,Caracolí,15.00,15.00,75.00
Permanentes,Aguacate Lorena,Norte,2017,Angostura,1.00,0.00,0.00
Permanentes,Aguacate Lorena,Norte,2017,Toledo,12.50,8.00,48.00
Permanentes,Aguacate Lorena,Occidente,2017,Armenia,22.80,21.00,0.00
Permanentes,Aguacate Lorena,Occidente,2017,Buriticá,15.00,0.00,0.00
Permanentes,Aguacate Lorena,Occidente,2017,Dabeiba,21.00,0.00,0.00
Permanentes,Aguacate Lorena,Occidente,2017,Ebéjico,32.50,2.50,5.00
Permanentes,Aguacate Lorena,Occidente,2017,San Jerónimo,12.00,0.00,0.00
Permanentes,Aguacate Lorena,Suroeste,2017,Hispania,3.00,3.00,18.60
Permanentes,Aguacate Lorena,Suroeste,2017,Valparaiso,26.00,24.00,288.00
Transitorios,Ahuyama,Occidente,2017,Dabeiba,115.00,115.00,1380.00
Transitorios,Ahuyama,Occidente,2017,Uramita,50.00,49.00,636.00
Transitorios,Ají,Bajo Cauca,2017,Cáceres,18.00,12.00,288.00
Transitorios,Ají,Occidente,2017,Olaya,2.00,2.00,12.00
Transitorios,Ají,Norte,2017,San Pedro De Los Milagros,1.00,1.00,8.00
Transitorios,Ají,Urabá,2017,San Pedro De Urabá,16.00,8.00,96.00
Transitorios,Ají,Norte,2017,Valdivia,29.00,24.00,360.00
Transitorios,Ajo,Valle de Aburra,2017,Medellín,8.00,6.00,24.00
Transitorios,Algodón,Urabá,2017,San Pedro De Urabá,40.00,40.00,140.00
Transitorios,Algodón,Occidente,2017,Uramita,30.00,28.00,61.60
Transitorios,Apio,Oriente,2017,Marinilla,132.30,132.30,2929.29
Transitorios,Apio,Valle de Aburra,2017,Medellín,31.00,28.00,532.00
Anuales,Arracacha,Oriente,2017,El Santuario,0.60,0.60,6.96
Anuales,Arracacha,Oriente,2017,El Carmen De Viboral,30.00,25.00,375.00
Anuales,Arracacha,Occidente,2017,Caicedo,2.30,1.30,13.00
Transitorios,Arroz Tecnificado,Bajo Cauca,2017,Cáceres,802.00,670.00,2135.00
Transitorios,Arroz Tecnificado,Bajo Cauca,2017,Caucasia,1600.00,1100.00,3800.00
Transitorios,Arroz Tecnificado,Urabá,2017,Chigorodó,506.00,503.00,2766.50
Transitorios,Arroz Tecnificado,Bajo Cauca,2017,El Bagre,225.00,198.00,594.00
Transitorios,Arroz Tecnificado,Occidente,2017,Frontino,20.00,18.00,54.00
Transitorios,Arroz Tecnificado,Urabá,2017,Mutatá,1044.00,1044.00,6902.80
Transitorios,Arroz Tecnificado,Bajo Cauca,2017,Nechí,4990.00,1579.00,6151.80
Transitorios,Arroz Tecnificado,Magdalena Medio,2017,Puerto Berrío,220.00,220.00,1100.00
Transitorios,Arroz Tecnificado,Urabá,2017,San Juan De Urabá,360.00,360.00,2160.00
Transitorios,Arroz Tecnificado,Bajo Cauca,2017,Tarazá,80.00,75.00,300.00
Transitorios,Arroz Tecnificado,Magdalena Medio,2017,Yondó,1033.00,1025.00,5125.00
Transitorios,Arroz Tecnificado,Bajo Cauca,2017,Zaragoza,1600.00,650.00,3250.00
Transitorios,Arroz Tradicional,Urabá,2017,Apartadó,1170.00,1107.00,1992.60
Transitorios,Arroz Tradicional,Urabá,2017,Arboletes,850.00,760.00,760.00
Transitorios,Arroz Tradicional,Norte,2017,Briceño,16.00,16.00,24.00
Transitorios,Arroz Tradicional,Bajo Cauca,2017,Cáceres,712.00,515.00,612.50
Transitorios,Arroz Tradicional,Bajo Cauca,2017,Caucasia,600.00,600.00,780.00
Transitorios,Arroz Tradicional,Urabá,2017,Chigorodó,375.00,360.00,540.00
Transitorios,Arroz Tradicional,Bajo Cauca,2017,El Bagre,1640.00,1554.00,1864.80
Transitorios,Arroz Tradicional,Occidente,2017,Frontino,20.00,18.00,63.00
Transitorios,Arroz Tradicional,Urabá,2017,Murindó,166.00,88.00,88.00
Transitorios,Arroz Tradicional,Urabá,2017,Mutatá,56.00,56.00,188.20
Transitorios,Arroz Tradicional,Bajo Cauca,2017,Nechí,1100.00,470.00,492.00
Transitorios,Arroz Tradicional,Urabá,2017,Necoclí,3512.00,3477.00,8344.80
Transitorios,Arroz Tradicional,Nordeste,2017,Remedios,690.00,552.00,662.40
Transitorios,Arroz Tradicional,Urabá,2017,San Juan De Urabá,40.00,40.00,120.00
Transitorios,Arroz Tradicional,Urabá,2017,San Pedro De Urabá,1227.00,981.00,1177.20
Transitorios,Arroz Tradicional,Nordeste,2017,Segovia,190.00,179.00,249.70
Transitorios,Arroz Tradicional,Bajo Cauca,2017,Tarazá,540.00,495.00,594.00
Transitorios,Arroz Tradicional,Urabá,2017,Turbo,4600.00,4530.00,6342.00
Transitorios,Arroz Tradicional,Nordeste,2017,Vegachí,10.00,10.00,14.00
Transitorios,Arroz Tradicional,Urabá,2017,Vigía Del Fuerte,914.00,906.00,2169.60
Transitorios,Arroz Tradicional,Bajo Cauca,2017,Zaragoza,1000.00,850.00,1700.00
Transitorios,Arveja,Oriente,2017,El Carmen De Viboral,380.00,330.00,1650.00
Transitorios,Arveja,Oriente,2017,El Peñol,44.00,37.00,148.00
Transitorios,Arveja,Oriente,2017,El Santuario,73.00,73.00,657.00
Transitorios,Arveja,Valle de Aburra,2017,Girardota,4.00,4.00,12.00
Transitorios,Arveja,Oriente,2017,Marinilla,48.00,48.00,244.40
Transitorios,Arveja,Norte,2017,San Pedro De Los Milagros,23.00,23.00,69.00
Transitorios,Arveja,Norte,2017,Santa Rosa De Osos,16.30,13.40,42.82
Transitorios,Arveja,Oriente,2017,Sonsón,255.00,250.00,2250.00
Permanentes,Banano Criollo,Occidente,2017,Armenia,1.00,1.00,5.00
Permanentes,Banano Criollo,Occidente,2017,Caicedo,4.00,4.00,48.00
Permanentes,Banano Criollo,Occidente,2017,Dabeiba,22.00,22.00,110.00
Permanentes,Banano Criollo,Occidente,2017,Frontino,8.00,8.00,40.00
Permanentes,Banano Criollo,Occidente,2017,Giraldo,20.00,20.00,70.00
Permanentes,Banano Criollo,Occidente,2017,Liborina,180.00,180.00,450.00
Permanentes,Banano Criollo,Suroeste,2017,Betania,12.00,7.00,91.00
Permanentes,Banano Criollo,Suroeste,2017,Caramanta,115.00,87.00,1044.00
Permanentes,Banano Criollo,Suroeste,2017,Concordia,80.00,36.00,288.00
Permanentes,Banano Criollo,Suroeste,2017,Montebello,17.00,17.00,68.00
Permanentes,Banano Criollo,Suroeste,2017,Salgar,45.50,37.50,168.75
Permanentes,Banano Criollo,Occidente,2017,Cañasgordas,5.00,5.00,25.00
Permanentes,Banano Criollo,Suroeste,2017,Jardín,329.00,329.00,3948.00
Permanentes,Banano Exportación,Urabá,2017,Apartadó,10436.70,10436.70,354599.62
Permanentes,Banano Exportación,Urabá,2017,Carepa,10436.70,10436.70,354599.62
Permanentes,Banano Exportación,Urabá,2017,Chigorodó,3478.90,3478.90,118199.87
Permanentes,Banano Exportación,Urabá,2017,Turbo,10436.70,10436.70,354599.62
Permanentes,Banano Manzano,Urabá,2017,Apartadó,130.00,130.00,2210.00
Permanentes,Banano Manzano,Urabá,2017,Carepa,175.00,175.00,3150.00
Permanentes,Banano Manzano,Urabá,2017,Turbo,71.60,71.60,1217.20
Permanentes,Banano Manzano,Urabá,2017,Chigorodó,40.00,40.00,400.00
Permanentes,Banano Monocultivo,Suroeste,2017,Andes,1032.00,1012.00,35420.00
Permanentes,Banano Monocultivo,Suroeste,2017,Salgar,69.50,37.50,1425.00
Permanentes,Banano Monocultivo,Suroeste,2017,Urrao,35.00,0.00,0.00
Permanentes,Banano Monocultivo,Valle de Aburra,2017,Girardota,7.00,5.50,214.50
Permanentes,Banano Monocultivo,Suroeste,2017,Ciudad Bolívar,41.00,21.00,840.00
Permanentes,Banano Monocultivo,Suroeste,2017,Jardín,40.00,40.00,1760.00
Transitorios,Berenjena,Urabá,2017,San Pedro De Urabá,5.00,5.00,60.00
Permanentes,Borojó,Urabá,2017,Vigía Del Fuerte,74.00,70.00,182.00
Permanentes,Brevo,Oriente,2017,El Santuario,2.00,2.00,6.00
Permanentes,Brevo,Valle de Aburra,2017,Medellín,17.50,16.50,115.50
Permanentes,Brevo,Norte,2017,San Pedro De Los Milagros,1.50,1.50,11.25
Transitorios,Brócoli,Oriente,2017,Marinilla,162.50,162.50,3346.25
Transitorios,Brócoli,Norte,2017,San Pedro De Los Milagros,44.00,44.00,836.00
Permanentes,Cacao,Bajo Cauca,2017,Cáceres,2044.00,934.00,1401.00
Permanentes,Cacao,Bajo Cauca,2017,Caucasia,136.00,0.00,0.00
Permanentes,Cacao,Bajo Cauca,2017,El Bagre,363.00,257.00,154.20
Permanentes,Cacao,Bajo Cauca,2017,Nechí,37.00,5.00,1.50
Permanentes,Cacao,Bajo Cauca,2017,Tarazá,770.00,420.00,252.00
Permanentes,Cacao,Norte,2017,Valdivia,662.20,384.00,192.00
Permanentes,Cacao,Bajo Cauca,2017,Zaragoza,286.50,268.50,161.10
